id,fen,solution,rating,theme
0OLMH,1r6/7k/1R6/1K5p/P7/8/8/8 b - - 0 44,b8b6 b5b6 h5h4 b6b7 h4h3 a4a5 h3h2 b7b8 h2h1q,900,승격
1NcIW,8/8/8/8/p1r4p/k1pK3P/P4RP1/8 b - - 3 55,c3c2 d3c4 c2c1q,900,승격
1rAQ6,8/8/8/5N2/8/8/p2R3p/5K1k b - - 0 70,a2a1q f1f2 a1g1,900,승격
B9X3s,r3k2r/1bq2ppp/p1p1p3/8/N2pP3/1P3PnP/1NPP2Pb/R1B1QR1K w kq - 5 18,h1h2 g3f1 h2g1,900,희생
0n9b9,2N5/4Pp1p/p2Pk3/2K5/5P1P/6P1/8/4r3 b - - 2 57,e1c1 c5b6 c1c8 e7e8q c8e8,900,스큐어
EGBPi,5rk1/1p3r1p/p2RbqpQ/4p3/2p1p3/2P1P1N1/PP3PPP/3R2K1 b - - 13 27,f6f2 g1h1 f2f1 g3f1 f7f1 d1f1 f8f1,901,백랭크 메이트
0CSuc,8/8/4p3/R7/3Pk3/4Pp1r/5K2/8 w - - 4 43,a5e5 e4d3 e5e6 h3h2 f2f3,901,결정적 우위
2H1c7,8/5pp1/7p/4kP2/3rB3/4KP2/8/8 w - - 2 61,f3f4 e5f6 e3d4,901,디플렉션
0H588,4r1k1/pp3ppp/2r1q3/3pn3/5P1Q/P1P3RP/2P1R1P1/2B3K1 b - - 0 26,e5f3 g3f3 e6e2,901,디스커버드 어택
07MUS,4rk2/p2q1p1p/3p1QpN/6P1/2P2P2/P5P1/5P2/RB2nK2 b - - 6 31,d7h3 f1g1 e1f3,901,메이트 2수
0hINe,7r/pp1k4/1q2p3/3pPnP1/7p/B1PP4/4Q1PP/R4R1K b - - 0 27,f5g3 h2g3 h4g3 e2h5 h8h5,901,메이트 3수
0WftB,5R2/5P2/3p3p/8/1pp1k2P/5r2/1K6/8 w - - 0 40,f8e8 e4d3 f7f8q f3f8 e8f8,901,승격
3eZyu,8/5k2/5p2/5PpK/7p/2B5/8/8 b - - 5 55,h4h3 h5g4 h3h2,902,전진한 폰
033KN,8/8/6p1/5p1p/1k3P1P/3K1P2/8/8 w - - 4 41,d3d4 b4b3 d4e5 b3c4 e5f6,902,결정적 우위
06H7K,8/1p4b1/p5P1/2P4K/PP6/2k5/8/8 w - - 0 46,b4b5 a6b5 a4b5,902,결정적 우위
0EbRz,1k5r/1pp2ppp/p2bp3/3r4/4q3/P3B2P/1P3PPn/R1Q1R2K w - - 0 24,e3a7 b8a7 e1e4,902,디스커버드 어택
0WioI,6r1/B3p2k/1p1p3p/1r1P4/P1R1Pp2/5P2/1b3KP1/1R6 b - - 0 32,b2d4 c4d4 b5b1,902,디스커버드 어택
04rV2,1r3rk1/ppp2p2/6p1/3p1B1p/7Q/2q2P2/P1P2P1P/1R4RK b - - 0 20,c3f3 g1g2 f3f5,902,포크
1uYzx,r5k1/5p1p/2bPp1p1/1p1p4/1P3PP1/8/2R3BP/7K w - - 2 30,c2c6 a8a1 g2f1,902,매달린 기물
0D4R3,r1b2r1k/pp5p/6pB/5qN1/1Q6/8/PPP2PPP/R5K1 b - - 0 20,f5f2 g1h1 f2f1 a1f1 f8f1,902,메이트 3수
1ojl6,8/8/4k3/P3p1b1/3p4/2B5/2P5/K7 w - - 0 45,a5a6 d4c3 a6a7,902,희생
DKVZg,7k/1r5p/1r6/8/3R4/3P1pP1/2R1BP1P/6K1 b - - 0 41,b6b1 e2f1 b1f1 g1f1 b7b1 c2c1 b1c1,902,희생
2me0p,8/4kpK1/6p1/8/6PP/8/8/8 w - - 1 43,h4h5 g6h5 g4h5 f7f5 h5h6 f5f4 h6h7,903,전진한 폰
7bz0X,7R/1k5P/2p2r2/7p/p7/2P4K/P7/1n6 w - - 1 51,h8b8 b7b8 h7h8q,903,어트랙션
Bbaf9,8/6P1/3k4/4R3/3P4/8/p5K1/r7 b - - 0 38,a1g1 g2g1 a2a1q,903,어트랙션
0X3mF,5rk1/1q5p/p3p1pb/4P3/P1pP4/2P1pR1P/6Q1/6K1 w - - 0 34,f3f8 h6f8 g2b7,903,디스커버드 어택
0MX3E,r3k1nr/pbpB1pQp/1p4nB/4q3/8/8/PPP2PPP/RN3RK1 b kq - 0 11,e8d7 g7e5 g6e5,903,매달린 기물
231So,rn2k2r/pp3ppp/2q1b3/3N4/1P6/8/P3PbPP/2RQKBNR w Kkq - 0 11,e1f2 e6d5 c1c6,903,매달린 기물
06qup,1n1r3r/PQbk1ppp/2p1pn2/7q/1P6/2N5/2PPNPPP/R1B2RK1 b - - 0 18,h5h2,903,메이트 1수
056pg,r1k5/2pR3R/pbpr3p/2N1p1pb/4P3/2P3PP/PP4P1/7K w - - 7 25,h7h8 h5e8 h8e8,903,메이트 2수
05kni,6k1/p2r1ppp/4p3/6P1/2p2Q1P/8/q4P2/5RK1 w - - 0 31,f4b8 d7d8 b8d8,903,메이트 2수
0WIHA,3r3k/6p1/1b3p1p/p3p3/RnB1P3/5P1P/1P4P1/4B2K b - - 3 35,d8d1 h1h2 d1e1,903,핀
14v2W,2B5/2p5/1p1b1k1p/p3n3/P4p2/1P5P/2P2K2/6R1 b - - 0 35,d6c5 f2f1 c5g1,903,스큐어
IeOFH,8/Qbk5/P1r1p3/1KP5/2P5/8/8/8 b - - 0 58,c6a6 a7b6 a6b6,903,갇힌 기물
0jxXx,R7/8/5pk1/5r2/5PK1/8/8/8 w - - 3 53,a8g8 g6f7 g4f5 f7g8 f5f6,904,디플렉션
00YqR,5k2/p1p4Q/1pPpBp2/2qP3b/8/2P5/P6P/7K b - - 0 33,h5f3,904,메이트 1수
03RFF,2r1nrk1/4qbp1/p1p5/np4NQ/8/7P/PP3PP1/R1B1R1K1 w - - 0 22,h5h7,904,메이트 1수
06Swt,2rqk2r/Q4ppp/2p5/2b1pb2/8/1B1n1P2/PP4PP/R1B2KNR w k - 0 17,a7f7,904,메이트 1수
0n3vT,3R4/8/8/4pkpp/2P5/1P3PPK/2r5/8 b - - 5 40,g5g4 f3g4 h5g4 h3h4 c2h2,904,메이트 3수
0yoTp,4k3/4P3/8/6B1/4P2p/5P1P/pr6/R4K2 b - - 0 44,b2b1 a1b1 a2b1q,904,승격
0XjiG,1R6/p3pk1p/2P3p1/3p1p2/r1bP4/4P3/6PP/3K2R1 b - - 0 30,a4a1 d1d2 a1g1,904,스큐어
JAA1H,6k1/1p4p1/1R2p3/3b2P1/2p1p3/2P1P1B1/1PK1rP2/8 w - - 3 33,c2d1 e2f2 g3f2,904,갇힌 기물
1wUYP,8/8/2pk4/8/B7/4K2p/PP1R2r1/8 b - - 0 45,g2d2 e3d2 h3h2,905,전진한 폰
2M0wc,8/8/pp2pk2/2p1n2p/2P2K2/P1P1PP2/3N4/8 w - - 3 38,d2e4 f6e7 f4e5,905,디플렉션
0ROXZ,1q6/2r3k1/4p1pp/3pP3/8/RP3Q1P/6P1/7K b - - 6 46,c7c1 h1h2 b8e5,905,디스커버드 어택
0iL7O,6r1/p1pk2r1/P3p2p/3pP3/2pPp2q/2P5/5RPP/R3Q1K1 w - - 2 32,f2f7 g7f7 e1h4,905,디스커버드 어택
02h9I,r3q2r/pp4kp/6p1/3Pp3/3nP3/6Q1/PB3PPP/R4RK1 b - - 3 19,d4e2 g1h1 e2g3,905,포크
08K0J,8/R5R1/4p2k/1p1pP2p/2rn4/5PKP/5P2/8 b - - 0 35,d4f5 g3g2 f5g7,905,포크
11Qy4,2kr3r/1ppqb3/p4pp1/7b/2NpP3/4BP1P/PPQ1K3/R6R w - - 0 21,c4b6 c8b8 b6d7,905,핀
1A3gU,8/7p/1K6/8/6k1/P7/1P6/8 b - - 0 42,h7h5 a3a4 h5h4 b6a7 h4h3 b2b4 h3h2 b4b5 h2h1q,905,승격
1PvyC,8/6P1/1P6/2K2k2/8/7P/8/6r1 w - - 1 55,b6b7 g1g7 b7b8q,905,승격
1wNne,8/8/1K4k1/pP4p1/P4p2/5PP1/8/8 b - - 0 59,f4g3 b6a6 g3g2 b5b6 g2g1q,905,승격
3W4G7,5K2/8/2p2Bpp/2Pb1kP1/3P4/8/8/8 w - - 0 56,g5h6 f5f6 h6h7,905,희생
DLLWh,5rk1/4q1pp/pr2Pp2/1ppB3Q/3p4/1PnP3P/2P3P1/4RRK1 w - - 1 24,h5f7 f8f7 e6f7 g8f8 e1e7,905,희생
0uej6,8/3rk2p/4p1p1/8/QK6/8/8/8 b - - 2 57,d7d4 b4a3 d4a4,905,스큐어
18IFy,8/1p5r/p1pBk3/2P1p1p1/1R4K1/1P6/8/8 b - - 3 48,h7h4 g4g5 h4b4,905,스큐어
1Bofv,3k3r/5q2/3b1Pp1/4p1P1/Q2pPn2/P2P4/1BP5/3K2R1 w - - 1 44,a4a8 d8d7 a8h8,905,스큐어
3MnF2,8/pp4R1/3R4/8/1P2pk2/P4p1b/2P2K2/8 b - - 0 39,e4e3 f2g1 f3f2,906,전진한 폰
0eRzD,4r1k1/pb4p1/5p1p/1P1p1P2/Pb1qp3/6P1/2r1N1QP/2BN1RK1 w - - 0 28,e2d4 c2g2 g1g2,906,우위 잡기
80ZnU,r1b5/pp4rk/2p1p2p/4Qp1q/2P5/6N1/PPP2P1P/R4RK1 w - - 2 21,e5g7 h7g7 g3h5,906,어트랙션
0Rb6Q,1Rb1r3/5pk1/2p2p1p/3p1B2/8/P6P/2P2PP1/6K1 b - - 3 32,e8e1 g1h2 c8f5,906,결정적 우위
076BL,rn3k2/5ppp/2p1r3/1p2n3/p7/2P2P2/PP4PP/R1B1RBK1 b - - 1 20,e5f3 g2f3 e6e1,906,디스커버드 어택
0gCSZ,r2n1r1k/p1pq2pp/1p1b1pn1/1P1Q4/P2P4/1N3N1P/5PP1/R1B1R1K1 b - - 2 19,d6h2 g1h2 d7d5,906,디스커버드 어택
04QwV,4r3/2q2kpp/3rpp2/p3P3/1p3P1P/4B3/PP4P1/1KR5 w - - 0 34,c1c7 d6d7 c7d7,906,매달린 기물
0JwEb,r1bq1rk1/p5bp/2p2np1/6B1/1P1pN3/8/P1PQBPPP/1R3RK1 b - - 0 18,f6e4 g5d8 e4d2,906,매달린 기물
27DbT,r2r2k1/pp6/2n1q2p/2Q2p2/4pPP1/7P/P3B3/R4RK1 w - - 0 24,e2c4 e6c4 c5c4,906,핀
GemwM,5r1k/p2r1qp1/1p1p3p/4pp2/2P4R/1P4QR/P4PPP/6K1 w - - 2 30,h4h6 g7h6 h3h6,906,희생
3vIxZ,8/p2q3k/1p1Pp1pp/3r1p2/5P2/4Q2P/P5P1/3R2K1 w - - 2 30,d1d5 e6d5 e3e7 d7e7 d6e7,907,전진한 폰
05qO6,6rk/6p1/1p1N3p/3qPQ2/8/3n2PK/7P/5R2 w - - 2 48,d6f7 d5f7 f5f7,907,결정적 우위
0A98o,8/pppR2pp/6k1/5p2/4p3/2P1P3/PP2N1r1/4KN1r w - - 5 31,e2f4 g6f6 f4g2,907,포크
0Tweo,4b3/7p/3P1kp1/2N1R3/1rp5/7P/6P1/5BK1 b - - 0 36,f6e5 d6d7 e8d7,907,매달린 기물
0uBzI,r2r2k1/3B1p2/ppb1pPpp/8/2P1N1P1/3R1P2/PP5P/5K2 w - - 1 27,d7c6 d8d3 c6a8,907,매달린 기물
1Iugq,r4rk1/1b3p1p/p3p1p1/1pR1N1q1/3P4/4Q1Pn/PP3P2/2R2BK1 w - - 1 23,f1h3 g5e3 f2e3,907,매달린 기물
00pHb,r6k/4qp1p/p4NrQ/1p2p3/3pP3/1P1P3P/1PP3P1/5RK1 w - - 3 24,h6h7,907,메이트 1수
06uW3,r1bq3r/ppnp1p2/2k1p3/2p1QR1p/8/3P4/PPP3PP/RNb3K1 w - - 2 15,e5c5,907,메이트 1수
0CEmC,5rk1/4bppp/8/pp1r4/4Q3/P4P1P/1q3P2/1B3RK1 w - - 0 28,e4h7,907,메이트 1수
0hpuK,4r1k1/p4p1p/Pp4p1/7q/2pRr3/N1P3Q1/1P3P2/R5K1 b - - 3 31,e4e1 a1e1 e8e1 g1g2 h5h1,907,메이트 3수
04EiV,8/p2k4/1p4R1/2p2Pp1/2P3P1/3p1P2/PP4K1/7r b - - 1 38,d3d2 g2h1 d2d1q,907,승격
0C8HD,2r3k1/R2R4/1p4p1/8/1Pr1p3/7P/1P1p1PP1/6K1 b - - 1 38,c4c1 g1h2 d2d1q d7d1 c1d1,907,승격
22940,8/p7/2n2P2/1k5p/5B2/2KN1r2/8/8 w - - 0 54,f6f7 c6b4 f7f8q,907,승격
0RQXz,r1b2qk1/pp4bn/6p1/3p2Np/2B3nP/3PB3/PPPQ2P1/2K4R w - - 0 18,c4d5 g8h8 g5f7 f8f7 d5f7,908,우위 잡기
0yYSm,r1b1kbnr/pp1p1ppp/2p5/4P1q1/2Bp4/3P1Q2/PPP2PPP/RN2K2R w KQkq - 0 10,f3f7 e8d8 f7f8,908,디플렉션
0VhKK,rn1q2k1/p1pp2pp/1p2p3/4P3/2P5/P1QB1r2/1P3P1P/R3K2R w KQ - 0 14,d3h7 g8h7 c3f3,908,디스커버드 어택
04dNC,r4k2/1p1b2p1/p1n2p2/6N1/7P/1B6/PP3P2/4R1K1 w - - 0 25,g5h7,908,메이트 1수
0AFSG,2kr3r/ppp2ppp/2np4/3Nqb2/4P3/1P3P2/P1PQBP1P/2KR3R b - - 0 18,e5a1,908,메이트 1수
1AyMf,2r3k1/2PR2p1/5p1p/1p6/2p5/3p1P1P/6PK/8 w - - 0 40,d7d8 c8d8 c7d8q,908,승격
ICr1s,8/3N1Qpk/7p/3p4/3P4/p3P1P1/q4PKP/4b3 b - - 3 50,a2f2 f7f2 e1f2 g2f2 a3a2,908,희생
174wa,8/8/4p1p1/2k4p/2P2P1P/b1K3P1/8/4N3 b - - 4 42,a3b4 c3d3 b4e1,908,스큐어
1y2DQ,8/8/8/2B2p1p/1p4p1/p1k3P1/K4P1P/8 b - - 3 49,b4b3 a2a3 b3b2 c5b4 c3c2,909,전진한 폰
3Bz5w,8/4k3/7K/5p1P/8/8/8/8 b - - 0 70,f5f4 h6g5 f4f3 g5f4 f3f2,909,전진한 폰
108tF,8/3R1p2/1pk1r1b1/p1p1q3/P2P4/1PQ1B3/1KP5/8 b - - 0 37,e5e3 c3e3 e6e3,909,우위 잡기
LKrmq,8/1p1k4/1p2pK2/pr2P3/3P4/3R4/8/8 w - - 0 44,d4d5 b5c5 d5e6,909,더블 체크
09vi3,1k3r2/1p2Q3/p1q5/3p4/3P1b2/2P1N3/1P1K4/8 w - - 0 38,e7f8 b8a7 f8f4,909,매달린 기물
0824f,r1bk4/1pp5/2Bb2p1/p7/P7/3R1p2/1BP2P2/2K5 w - - 2 26,b2f6,909,메이트 1수
0BIU2,8/2R3pk/6pp/p7/1p4N1/1n1r3P/1P4P1/7K w - - 0 35,g4f6 h7h8 c7c8 d3d8 c8d8,909,메이트 3수
4J7rG,8/4p3/4bp1p/1pp3p1/2P1PkP1/2PK1P1P/B7/8 w - - 2 30,c4b5 e6a2 b5b6,909,희생
0DmIm,R7/2k4r/8/2p5/2K5/3p4/8/8 w - - 0 64,a8a7 c7d6 a7h7,909,스큐어
XGczt,8/7N/5k1p/6pP/4KpP1/5P2/6n1/8 b - - 24 53,f6g7 h7g5 h6g5,909,갇힌 기물
2qMKS,1k6/R7/pK6/P2p4/1P1P2p1/2P2pr1/8/8 b - - 2 66,f3f2 a7b7 b8c8,910,전진한 폰
0hwMF,4R3/2q1r1k1/p1r2pp1/1p5p/3P4/2P2QP1/PP1N1P1K/8 w - - 7 29,e8e7 c7e7 f3c6,910,우위 잡기
0kgqY,2r3k1/5p1p/pBrRp1p1/2P5/2R5/8/Pb3PPP/5K2 b - - 8 31,c6d6 c5d6 c8c4,910,디스커버드 어택
1lBaE,r4rk1/1pq3p1/p2p3p/2nPpp1b/2P1n3/P6P/3NBPP1/B1RQ1RK1 w - - 0 21,e2h5 e4d2 d1d2,910,매달린 기물
04KXp,2kr4/Qpp2B2/3q1B2/8/6b1/2P3P1/PP5r/R4RK1 b - - 0 21,d6g3,910,메이트 1수
09yXo,r2q1k2/pp3p2/2n2np1/3p1NQ1/8/1B1P3P/PPP5/4R1K1 w - - 0 28,g5h6 f8g8 h6g7,910,메이트 2수
0MXfg,3b1k2/8/4p1KP/r7/p7/4P1P1/R4P2/8 w - - 1 49,h6h7 a5g5 g6h6 f8f7 h7h8q,910,승격
0PSgv,4r1Q1/8/8/8/P7/3k4/P1p3RK/8 b - - 0 64,e8g8 g2g8 c2c1q,910,승격
1K34d,7k/1P3p2/4p2p/3p3p/r2P4/5P2/1q6/2RR1K2 w - - 0 31,c1c8 h8g7 b7b8q b2b8 c8b8,910,승격
2m1Au,6k1/R4p2/3p3p/3P1Pp1/4P3/2p4P/5KP1/6r1 b - - 3 37,c3c2 f2g1 c2c1q,910,승격
0gyjt,8/2R2pkp/4B1p1/p7/1p2KP2/2p3P1/P1r4P/8 b - - 1 42,c2e2 e4d3 e2e6,910,스큐어
B0zB2,3r1rk1/1p2bpp1/pNnpqn2/2p1p1p1/4P3/1PPP1N1P/1PQ2PP1/R3R1K1 w - - 0 16,f3g5 d6d5 g5e6,910,갇힌 기물
Iq39Z,8/3qr2k/2r1pQ1p/1p1pR1p1/p2P4/P1P3PP/1P2R1K1/8 b - - 13 39,e7f7 e2f2 f7f6,910,갇힌 기물
3Lqsz,8/8/8/5RP1/1p3K2/k7/1r6/8 b - - 0 49,b2f2 f4e5 f2f5 e5f5 b4b3 g5g6 b3b2,911,전진한 폰
02KzX,r2q1rk1/5ppp/p1p2N2/2p5/6Q1/PP2p3/2PP1PPP/R3K1NR b KQ - 0 14,d8f6 f2e3 f6a1,911,우위 잡기
0CTC8,r4rk1/2q1bp1p/p1p3p1/3p4/6b1/2PB1N2/PP2QPPP/R3R1K1 w - - 4 18,e2e7 c7e7 e1e7,911,우위 잡기
0ryDc,1R6/1b3k2/p4p2/1p1p3p/8/P1P2n1P/1P5K/8 w - - 0 50,h2g3 b7c6 g3f3,911,우위 잡기
02ahl,2k5/ppp2Bpp/8/8/5b2/1KP5/PP5r/3R4 w - - 0 23,f7e6 c8b8 d1d8,911,메이트 2수
077W0,7k/5p1p/3B4/2p5/1bP4r/p5R1/P6P/6K1 w - - 0 43,d6e5 f7f6 e5f6,911,메이트 2수
0BCvr,2r4k/2q1Qp1p/4p1pP/1p1p4/1P1P1P2/2P5/6PK/8 w - - 0 39,e7f6 h8g8 f6g7,911,메이트 2수
0QuZf,2r3k1/5ppp/3P4/8/4P3/1Q3R1P/3q2P1/q1r2BK1 w - - 0 33,b3f7 g8h8 f7f8 c8f8 f3f8,911,메이트 3수
0SKdl,r4rk1/ppp2pp1/4n3/3Nb3/2B1P3/3P4/PPP3K1/R7 w - - 0 22,d5e7 g8h7 a1h1 e5h2 h1h2,911,메이트 3수
1bT7x,r2k3r/pp2b1p1/2qpP2p/3N1P2/2p2Pn1/P1N3P1/1P4KP/R2Q1R2 b - - 5 24,g4e3 g2g1 e3d1,911,핀
24loe,8/3P4/8/1p6/p1p1p3/P1P1P1k1/1P2Kp2/8 b - - 1 58,g3g2 d7d8r f2f1q,911,승격
QquXr,2R5/r1P1kp2/4p3/4P2p/8/3KP3/8/8 w - - 1 46,c8e8 e7e8 c7c8q,912,어트랙션
2033U,4r1k1/2p3pp/1p6/p2p4/8/P4R1P/1P4P1/4qQK1 w - - 1 33,f3f8 e8f8 f1e1,912,디플렉션
0A2V0,6k1/5ppp/Q4n2/2b5/5P2/2P1p1P1/PP5P/6K1 b - - 0 33,e3e2 g1g2 e2e1q,912,디스커버드 어택
0jSQm,3r2k1/p4pp1/4p2p/2qb4/2p5/P1Q1RPP1/1P4KP/3R4 b - - 6 27,d5f3 e3f3 d8d1,912,디스커버드 어택
0CGxL,r3kb1r/pp2nppp/6n1/1qp1pN2/3pP3/3P4/PPPBQPPP/R3K2R w KQkq - 1 13,f5d6 e8d7 d6b5,912,포크
1ixxm,4rrk1/1bp3bp/p5p1/1p1B1p2/3P4/2PQ1P2/PP4PP/4R1K1 b - - 1 23,b7d5 e1e8 f8e8,912,매달린 기물
0963G,8/7R/6p1/6PP/R2r4/1P5k/P4P2/6K1 b - - 0 46,d4d1,912,메이트 1수
0B6pz,2kr3B/pp6/2pqp2p/3P1p2/2P3n1/7p/PP2QPP1/R3R1K1 b - - 0 25,d6h2 g1f1 h2g2,912,메이트 2수
5IxAN,8/2Bk1p2/3Pp1p1/1bK1P2p/1Pp2P1P/6P1/8/8 b - - 9 56,c4c3 c5b5 c3c2,912,희생
8laV7,8/1k6/8/6Bp/p1PbKP2/7P/8/8 b - - 3 45,a4a3 e4d4 a3a2 d4c5 a2a1q,912,희생
0Gd3E,3r4/p6R/1k2p3/2p1P3/8/1n1b2P1/1P3PB1/6K1 w - - 0 33,h7b7 b6a6 b7b3,912,스큐어
0T1lv,5k2/2p4n/7P/5K2/8/pB6/8/8 w - - 5 47,f5g6 f8e7 g6h7 a3a2 b3a2,912,갇힌 기물
31pVj,8/5r2/pp1Pk3/2p1p1pp/4Kp2/3R3P/PPP3P1/8 w - - 0 31,d6d7 f7d7 d3d7 e6d7 e4e5,913,전진한 폰
0kNw8,8/7P/1p1kn3/p1p5/P1P1K3/1P4p1/8/5B2 b - - 0 47,e6g5 e4f4 g5h7,913,우위 잡기
02rP5,5k2/p4ppp/3Np3/8/1Prp4/2P3KP/P5P1/2R5 b - - 1 27,c4c3 c1c3 d4c3,913,결정적 우위
18lnK,R3rk2/5pbp/p5p1/1p6/8/1P4BP/5PPK/8 w - - 9 34,g3d6 f8g8 a8e8,913,디플렉션
27dbe,8/5p1p/b2k2p1/p7/2pbP3/P3NPP1/B1PK3P/8 b - - 3 30,c4c3 d2e1 d4e3,913,디플렉션
0EV0E,8/2b3p1/4pp1p/p2pP3/1k6/1P2P2P/2K2PPB/8 w - - 0 33,e5f6 g7f6 h2c7,913,디스커버드 어택
0RFcw,Qb1r3r/4kp2/1pB1b2p/1Pp3p1/2Pp4/3P4/3B2PP/5RK1 b - - 5 28,b8h2 g1h2 d8a8 c6a8 h8a8,913,디스커버드 어택
06bbh,2r5/2r2pk1/2P5/4nppP/R7/4P3/P4KB1/2R5 b - - 1 35,e5d3 f2e2 d3c1,913,포크
24TcB,8/4r3/1Pk4p/2P5/p6B/P4p2/3K4/8 w - - 0 55,h4e7 f3f2 d2e2 f2f1q e2f1,913,매달린 기물
00cl7,r5k1/ppp1p1b1/4N1Q1/3pq1Bp/7P/5N2/PPP2rP1/2KR4 b - - 2 17,e5b2,913,메이트 1수
0Uyqy,8/8/5p1P/6p1/2pk1p2/1N6/2K5/8 b - - 0 43,c4b3 c2b3 f4f3 h6h7 f3f2 h7h8q f2f1q,913,승격
1kDhq,8/8/8/p1K2p2/P1Pp3k/3P3P/2P5/8 b - - 0 45,f5f4 c5b6 f4f3 c4c5 f3f2 c5c6 f2f1q,913,승격
0BAk9,2r5/5pk1/4pqp1/p2p3R/3P1PQ1/1rP4R/6P1/6K1 w - - 0 34,h5h7 g7f8 h7h8 f8e7 h8c8,913,스큐어
16y1T,4k3/2R5/8/3P4/2K5/5P2/8/5r2 b - - 0 57,f1c1 c4d3 c1c7,913,스큐어
192pN,3b4/8/8/p2k2p1/6R1/2K5/8/8 w - - 6 65,g4d4 d5e5 d4d8,913,스큐어
24tEQ,8/8/p2k1p2/Pp2pP1p/1P1PK2P/8/8/8 w - - 0 46,d4e5 f6e5 f5f6 d6e6 f6f7,914,전진한 폰
0kSI5,r3k3/pppqbp1r/3p1B2/8/6Q1/2P5/P1P2PPP/R3R1K1 b q - 3 19,d7g4 e1e7 e8f8,914,우위 잡기
IkmG5,8/p1r1krRp/1p1q1p1Q/1P1P1p2/P1p2P2/2b1P2R/6PP/6K1 w - - 0 37,g7f7 e7f7 h6h7,914,어트랙션
0NHe8,8/5p2/3k1PP1/8/1p6/1K6/8/8 b - - 0 55,f7g6 f6f7 d6e7 f7f8r e7f8,914,결정적 우위
03KkY,r2r2k1/6pp/p2Np1q1/1pP5/3PPn2/P1Q3P1/7P/2R2RK1 b - - 0 28,f4e2 g1g2 e2c3,914,포크
03ZiE,3r1r1k/5np1/pp1N2qp/2pQ1p2/5P2/2P5/PP4PP/3RR1K1 w - - 1 30,d6f7 g6f7 d5f7 f8f7 d1d8,914,포크
0AUCy,r2qr1k1/pp1nppb1/7p/3B2p1/3P4/P3P1BP/1P3PP1/R2QK2R b KQ - 0 15,d8a5 b2b4 a5d5,914,포크
0leM3,2rq1rk1/3bbppp/p4p2/1p1N4/3QPP2/1B3R2/PPP3PP/R5K1 b - - 0 15,e7c5 d4c5 c8c5,914,핀
0uqRP,6k1/6pp/4p3/PP6/8/2rp4/5PPP/R5K1 b - - 0 40,d3d2 a1d1 c3c1 g1f1 c1d1,914,핀
26jP2,3r2k1/1p4pp/2pbp3/p6r/4N3/P2PP3/1P4R1/2KR4 w - - 0 26,e4f6 g8h8 f6h5,914,핀
1DTVo,8/6pk/8/4R3/1B2n1b1/P3P2p/8/4K3 b - - 1 48,h3h2 e5e4 h2h1q,914,승격
DZM3J,rnb1k2r/1p1p1ppp/p4n2/4p3/8/1NP1PB2/PP1K2Pq/RN2Q1R1 w kq - 0 14,g1h1 h2h1 e1h1,914,갇힌 기물
17zFi,1R6/1P1r1kpp/5p2/7b/4P3/5P2/1n4PP/6K1 w - - 0 32,b8f8 f7f8 b7b8q,915,어트랙션
CCoC9,1k6/p1p5/1p4P1/8/2P5/8/PP1p1R1K/3r4 b - - 0 52,d1h1 h2h1 d2d1q,915,어트랙션
O4qfl,5k2/2R2r1K/8/p5P1/P1p5/4b3/8/8 w - - 3 58,c7f7 f8f7 g5g6 f7e6 g6g7,915,어트랙션
1uSQk,8/3np3/1p1k3p/p4P2/P1K4P/1P1N4/8/8 b - - 1 41,d7e5 c4b5 e5d3,915,디플렉션
26SGW,8/6p1/3kp3/p1p1n1P1/2P1K3/2N5/8/8 w - - 10 56,c3b5 d6e7 e4e5,915,디플렉션
0N4v8,8/p2r1p2/1p2q1pk/1P1p3p/P2R1P1P/6P1/3Q1K2/8 w - - 8 40,f4f5 h6g7 f5e6,915,디스커버드 어택
00MGA,r3r1k1/6b1/p2Nn2p/1P1Qp3/6nq/2P3P1/1PB2P2/R1B1R1K1 b - - 0 30,h4h2 g1f1 h2f2,915,메이트 2수
0F7oC,3r2k1/1pp2rpp/p1p5/6qP/4R3/1P3Q2/5PP1/4R1K1 w - - 0 30,e4e8 d8e8 e1e8 f7f8 f3f8,915,메이트 3수
0kFbj,r1bq2k1/1p3ppp/p2p4/4r3/2Q5/2N5/PPP3PP/R4RK1 w - - 0 18,c4f7 g8h8 f7f8 d8f8 f1f8,915,메이트 3수
6TFJA,8/8/8/1p4p1/pP1Pp1P1/Pk1pP3/8/2K5 w - - 4 51,d4d5 b3a3 d5d6 a3b4 d6d7,915,희생
0ZVv1,3R4/8/8/p1kp4/P3n1P1/1P6/2r2PK1/8 w - - 1 49,d8c8 c5b4 c8c2,915,스큐어
0hFvZ,8/8/2r3k1/P4RP1/5K2/8/8/8 b - - 0 63,c6c4 f4e5 c4c5 e5d4 c5f5,915,스큐어
0zBJk,5R2/2p3pp/1k6/8/8/8/Pr5P/7K w - - 0 26,f8b8 b6a5 b8b2,915,스큐어
059Mb,5k2/5p1p/p3bBp1/4P3/2r4P/8/R4PP1/6K1 b - - 2 42,c4c1 g1h2 e6a2,916,디스커버드 어택
0CDws,4r3/5R2/2p3p1/p1p4p/P1PpNb1k/3P1P2/P3K1P1/8 w - - 0 38,f7f4,916,메이트 1수
0TRTq,r1br4/p3kppp/3bpq2/1B1p4/8/2N5/PPP2PPP/R2QR1K1 w - - 6 14,c3d5 e7f8 d5f6,916,핀
